segment_id,date,target,label_tier,label_confidence,hazard,label_source,event_id,persist_day,snap_dist_m,seg_lon,seg_lat,p_cal,rain_3d_mm,api_mm,slope_mean_deg,spatial_fold
SEG250618,2007-04-12,1,silver,0.6489,landslide,coolr_glc,GLC-57,1,1512.1,88.60594223924737,27.43923818352204,0.020191822311963654,37.15127200000052,52.507646802341185,20.21738624572754,2
SEG250618,2007-04-13,1,silver,0.6489,landslide,coolr_glc,GLC-57,2,1512.1,88.60594223924737,27.43923818352204,0.020191822311963654,25.757941660000142,47.31286811370405,20.21738624572754,2
SEG283881,2010-08-24,1,bronze,0.5749,landslide,coolr_glc,GLC-2328,0,771.8,87.86564987239542,27.135265550893358,0.020191822311963654,9.914769999999407,152.6190457239916,26.33628845214844,3
SEG288455,2016-08-11,1,bronze,0.4158,landslide,coolr_glc,GLC-10008,2,1076.9,88.12911806281525,26.79311037704701,0.020191822311963654,49.19400200000018,198.39726105668467,17.486175537109375,3
SEG288486,2016-08-09,1,bronze,0.5127,landslide,coolr_glc,GLC-10008,0,1290.9,88.12608908643661,26.795298834000004,0.020191822311963654,8.425466799999413,181.5766203699856,21.066144943237305,3
SEG288486,2016-08-10,1,bronze,0.4101,landslide,coolr_glc,GLC-10008,1,1290.9,88.12608908643661,26.795298834000004,0.020191822311963654,21.188045000002603,178.00759680074415,21.066144943237305,3
SEG288487,2016-08-11,1,bronze,0.4071,landslide,coolr_glc,GLC-10008,2,1518.3,88.12361520705358,26.79674826842227,0.020191822311963654,49.19400200000018,198.39726105668467,23.910730361938477,3
SEG288489,2016-08-09,1,bronze,0.525,landslide,coolr_glc,GLC-10008,0,1077.1,88.12845641034441,26.799934469311516,0.020191822311963654,8.425466799999413,181.5766203699856,19.11899757385254,3
SEG288489,2016-08-10,1,bronze,0.42,landslide,coolr_glc,GLC-10008,1,1077.1,88.12845641034441,26.799934469311516,0.020191822311963654,21.188045000002603,178.00759680074415,19.11899757385254,3
SEG289601,2010-06-18,1,bronze,0.4078,landslide,coolr_glc,GLC-1993,2,450.2,88.32071530036146,26.806911350053948,0.020191822311963654,87.49991500000033,151.64217220122973,4.851777076721191,1
SEG300042,2013-09-08,1,silver,0.6385,landslide,coolr_glc,GLC-5470,2,1598.2,87.34331883265538,26.863731336599447,0.020191822311963654,27.656842000000324,123.43246936558411,22.306560516357425,0
SEG302625,2017-07-05,1,silver,0.4363,landslide,coolr_glc,GLC-9955,2,681.5,87.04839583799455,27.168605295485833,0.020191822311963654,19.60294369999974,97.88555613789816,17.354751586914062,1
SEG302628,2011-07-05,1,silver,0.8,landslide,coolr_glc,GLC-3714,2,220.7,87.04971594861307,27.171046766097856,0.020191822311963654,35.40960600000017,96.09573364502334,13.345647811889648,1
SEG302628,2017-07-05,1,silver,0.4453,landslide,coolr_glc,GLC-9955,2,654.6,87.04971594861307,27.171046766097856,0.020191822311963654,19.60294369999974,97.88555613789816,13.345647811889648,1
SEG302850,2017-07-04,1,silver,0.3499,landslide,coolr_glc,GLC-9955,1,898.2,87.05310631354685,27.175636612336206,0.020191822311963654,28.04890669999986,86.90849254119365,15.035181999206545,1
SEG306613,2015-10-10,1,silver,0.3552,landslide,coolr_glc,GLC-8677,2,4594.0,87.64737279956609,27.2701654500523,0.020191822311963654,0.0,15.402760475239937,24.52771759033203,4
