segment_id,date,target,label_tier,label_confidence,hazard,label_source,event_id,persist_day,snap_dist_m,seg_lon,seg_lat,p_cal,rain_3d_mm,api_mm,slope_mean_deg,spatial_fold
SEG292495,2025-09-15,0,negative,0.7,none,hard_negative_matched,,0,,88.12019416085785,26.929273212041878,0.453125,110.47538599999825,223.51764861167692,18.761863708496097,3
SEG289085,2024-10-10,0,negative,0.7,none,hard_negative_matched,,0,,88.1081478189788,26.906114030057292,0.453125,19.576265000003332,153.8965745349769,18.42424201965332,3
SEG282120,2014-09-05,0,negative,0.7,none,hard_negative_matched,,0,,87.9492460779702,26.92130843365511,0.453125,16.565996680001263,126.17028018575934,8.814291000366211,3
SEG292391,2007-08-20,0,negative,0.7,none,hard_negative_matched,,0,,88.11208450832113,26.922580095531895,0.4444444444444444,45.29147430000012,189.66425518512406,19.877092361450195,3
SEG292401,2021-08-22,0,negative,0.7,none,hard_negative_matched,,0,,88.14210823182292,26.92216669081261,0.4444444444444444,52.22120700000232,270.03226992329024,12.14818286895752,3
SEG284198,2007-09-03,0,negative,0.7,none,hard_negative_matched,,0,,87.94104169166165,27.20251784480651,0.4444444444444444,29.005798799998956,134.34811712383663,29.903343200683594,3
SEG292316,2019-07-16,0,negative,0.7,none,hard_negative_matched,,0,,88.27417518846829,27.131743674357303,0.4444444444444444,160.80089000000225,291.59346686324756,25.549875259399418,0
SEG292487,2011-09-07,0,negative,0.7,none,hard_negative_matched,,0,,88.11504898676652,26.928329136991973,0.4444444444444444,62.43627000000015,156.98488880264793,19.264625549316406,3
SEG300210,2015-08-28,0,negative,0.7,none,hard_negative_matched,,0,,87.52637150693097,26.849354145221923,0.4444444444444444,129.50308099999893,249.47631660819036,21.36297035217285,3
SEG282050,2009-08-22,0,negative,0.7,none,hard_negative_matched,,0,,87.93408619736404,26.922852914616406,0.4444444444444444,120.54689400000098,297.2004575219685,28.872821807861328,3
SEG292468,2015-09-24,0,negative,0.7,none,hard_negative_matched,,0,,88.107999297504,26.92750773675664,0.4444444444444444,55.167084999997314,160.9439151644477,14.1793794631958,3
SEG281712,2011-07-03,0,negative,0.7,none,hard_negative_matched,,0,,87.97976632448604,26.875412024005055,0.4444444444444444,78.88568400000077,167.9426478313227,18.24337387084961,3
SEG292542,2021-08-26,0,negative,0.7,none,hard_negative_matched,,0,,88.0988146143321,26.926162611534288,0.4444444444444444,82.6627709999957,260.34692513934016,13.91220760345459,3
SEG292338,2010-08-24,0,negative,0.7,none,hard_negative_matched,,0,,88.10489231059316,26.911329806809892,0.38666666666666666,59.631264999999985,216.53655236209306,11.15307903289795,3
SEG306820,2021-09-10,0,negative,0.7,none,hard_negative_matched,,0,,87.55421743822735,27.208060793313432,0.38666666666666666,30.099426000000676,148.39578850076478,15.930418014526367,2
SEG292504,2023-08-19,0,negative,0.7,none,hard_negative_matched,,0,,88.11611933847364,26.930025997063897,0.38666666666666666,42.72985599999811,254.09564090585909,23.065231323242188,3
SEG289103,2013-07-17,0,negative,0.7,none,hard_negative_matched,,0,,88.14121671814377,26.901767767070982,0.38666666666666666,12.948380999998335,201.65738577004623,23.747730255126953,3
SEG292754,2011-08-09,0,negative,0.7,none,hard_negative_matched,,0,,88.1197151911585,26.946999269742907,0.38666666666666666,62.278473000000304,204.93670456115908,14.8236665725708,3
SEG292384,2009-08-26,0,negative,0.7,none,hard_negative_matched,,0,,88.14062341856835,26.919622045941942,0.38666666666666666,22.187650400001075,291.81145131228703,12.09126091003418,3
SEG288517,2025-08-28,0,negative,0.7,none,hard_negative_matched,,0,,88.12524813387886,26.82780667324285,0.38666666666666666,65.26338699999906,212.51668081946508,16.80499839782715,3
SEG288908,2020-08-03,0,negative,0.7,none,hard_negative_matched,,0,,87.99848218209053,26.867883733820012,0.38666666666666666,73.5712480000002,266.6022534452986,25.18817710876465,3
